,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Spending_Score_encoded
1941,465611,male,No,53,Yes,Doctor,0.0,Low,1.0,0.0
1942,465612,male,Yes,43,Yes,Artist,8.0,Average,2.0,1.0
1943,465616,male,Yes,42,Yes,Doctor,8.0,Low,2.0,0.0
1944,465621,male,No,36,Yes,Doctor,9.0,Low,1.0,0.0
1945,465625,male,No,36,Yes,Artist,14.0,Low,2.0,0.0
1946,465627,female,No,40,Yes,Healthcare,1.0,Low,1.0,0.0
1947,465629,male,Yes,47,Yes,Entertainment,2.0,Average,3.0,1.0
1948,465635,male,No,30,Yes,Doctor,1.0,Low,2.0,0.0
1949,465638,female,Yes,53,Yes,Artist,8.0,Low,1.0,0.0
1950,465640,male,Yes,45,Yes,Artist,5.0,Average,2.0,1.0
1951,465644,male,No,33,Yes,Healthcare,0.0,Low,5.0,0.0
1952,465645,female,No,40,Yes,Artist,8.0,Low,2.0,0.0
1953,465649,female,Yes,36,Yes,Marketing,5.0,Low,1.0,0.0
1954,465651,male,No,32,No,Engineer,0.0,Low,4.0,0.0
1955,465653,female,Yes,51,Yes,Artist,0.0,Low,2.0,0.0
1956,465655,female,No,49,Yes,Artist,0.0,Low,1.0,0.0
1957,465656,male,Yes,81,Yes,Lawyer,1.0,Low,2.0,0.0
1958,465658,male,Yes,72,Yes,Artist,1.0,Average,4.0,1.0
1959,465663,female,No,70,Yes,Artist,0.0,Low,2.0,0.0
1960,465667,male,No,21,No,Healthcare,0.0,Low,3.0,0.0
1961,465668,male,No,21,No,Healthcare,1.0,Low,5.0,0.0
1962,465669,female,Yes,41,No,Entertainment,4.0,Average,4.0,1.0
1963,465670,female,No,49,No,Engineer,12.0,Low,1.0,0.0
1964,465675,female,No,51,No,Entertainment,0.0,Low,1.0,0.0
1965,465680,male,Yes,28,No,Healthcare,0.0,Average,5.0,1.0
1966,465685,male,No,37,Yes,Healthcare,5.0,Low,2.0,0.0
1967,465688,female,Yes,63,Yes,Artist,1.0,Average,3.0,1.0
1968,465689,male,No,19,No,Healthcare,8.0,Low,4.0,0.0
1969,465695,female,No,32,No,Healthcare,5.0,Low,3.0,0.0
1970,465697,female,Yes,51,No,Artist,6.0,Low,1.0,0.0
1971,465703,male,Yes,26,No,Entertainment,3.0,Low,2.0,0.0
1972,465704,male,Yes,61,No,Artist,0.0,Low,1.0,0.0
1973,465705,female,Yes,51,Yes,Artist,0.0,Average,4.0,1.0
1974,465706,female,Yes,45,Yes,Artist,0.0,Average,3.0,1.0
1975,465721,male,Yes,29,Yes,Entertainment,1.0,High,2.0,2.0
1976,465722,male,Yes,47,No,Homemaker,0.0,Low,5.0,0.0
1977,465725,male,No,25,Yes,Doctor,1.0,Low,2.0,0.0
1978,465727,male,No,40,No,Marketing,0.0,Low,5.0,0.0
1979,465728,male,No,45,Yes,Homemaker,1.0,Low,1.0,0.0
1980,465733,male,Yes,32,Yes,Entertainment,1.0,Average,2.0,1.0
1981,465734,male,Yes,38,Yes,Artist,0.0,Low,3.0,0.0
1982,465736,female,No,38,Yes,Artist,8.0,Low,2.0,0.0
1983,465737,female,Yes,48,Yes,Engineer,7.0,Low,3.0,0.0
1984,465740,female,No,71,Yes,Doctor,0.0,Low,1.0,0.0
1985,465742,female,Yes,46,Yes,Artist,3.0,Low,3.0,0.0
1986,465751,female,Yes,46,Yes,Artist,9.0,Low,2.0,0.0
1987,465753,female,Yes,49,Yes,Artist,7.0,Low,2.0,0.0
1988,465766,male,Yes,43,No,Entertainment,0.0,Low,3.0,0.0
1989,465768,female,No,38,Yes,Artist,6.0,Low,4.0,0.0
1990,465769,male,No,25,Yes,Healthcare,8.0,Low,4.0,0.0
1991,465772,female,Yes,46,Yes,Engineer,0.0,Low,4.0,0.0
1992,465775,female,No,28,Yes,Engineer,9.0,Low,3.0,0.0
1993,465776,female,No,41,Yes,Entertainment,5.0,Low,4.0,0.0
1994,465777,female,No,32,Yes,Artist,9.0,Low,5.0,0.0
1995,465784,female,No,21,No,Healthcare,0.0,Low,4.0,0.0
1996,465788,male,No,22,No,Healthcare,1.0,Low,6.0,0.0
1997,465793,male,No,27,No,Healthcare,0.0,Low,5.0,0.0
1998,465797,male,Yes,40,Yes,Artist,0.0,Average,2.0,1.0
1999,465804,female,Yes,68,No,Engineer,0.0,Low,1.0,0.0
2000,465809,female,No,25,No,Homemaker,1.0,Low,7.0,0.0
2001,465811,male,No,28,No,Healthcare,1.0,Low,4.0,0.0
2002,465813,male,No,28,No,Marketing,2.0,Low,8.0,0.0
2003,465818,male,No,27,No,Entertainment,1.0,Low,3.0,0.0
2004,465823,male,Yes,67,No,Entertainment,5.0,Average,4.0,1.0
2005,465826,male,Yes,46,No,Executive,4.0,Low,9.0,0.0
2006,465828,female,No,33,No,Entertainment,8.0,Low,4.0,0.0
2007,465829,female,Yes,40,Yes,Doctor,6.0,Average,3.0,1.0
2008,465830,female,Yes,48,No,Artist,5.0,Average,7.0,1.0
2009,465831,male,Yes,42,No,Executive,0.0,High,5.0,2.0
2010,465837,male,No,56,Yes,Homemaker,1.0,Low,1.0,0.0
2011,465841,female,No,51,Yes,Engineer,3.0,Low,1.0,0.0
2012,465848,female,No,27,Yes,Healthcare,0.0,Low,1.0,0.0
2013,465849,female,No,25,Yes,Doctor,7.0,Low,3.0,0.0
2014,465851,female,Yes,51,No,Artist,9.0,High,2.0,2.0
2015,465853,female,Yes,26,Yes,Healthcare,1.0,Average,2.0,1.0
2016,465857,female,No,35,Yes,Doctor,0.0,Low,1.0,0.0
2017,465860,female,No,25,Yes,Doctor,1.0,Low,3.0,0.0
2018,465863,male,No,30,No,Healthcare,6.0,Low,3.0,0.0
2019,465865,female,No,41,Yes,Healthcare,9.0,Low,1.0,0.0
2020,465866,male,Yes,42,Yes,Artist,6.0,Low,3.0,0.0
2021,465867,female,Yes,40,Yes,Artist,8.0,High,5.0,2.0
2022,465873,male,No,36,Yes,Entertainment,13.0,Low,1.0,0.0
2023,465875,female,No,39,Yes,Artist,9.0,Low,1.0,0.0
2024,465884,male,Yes,40,Yes,Executive,7.0,High,3.0,2.0
2025,465893,female,Yes,40,Yes,Engineer,1.0,Average,2.0,1.0
2026,465894,male,No,28,Yes,Artist,9.0,Low,6.0,0.0
2027,465907,female,No,31,Yes,Marketing,8.0,Low,1.0,0.0
2028,465916,male,No,41,Yes,Artist,4.0,Low,1.0,0.0
2029,465923,female,No,28,Yes,Engineer,9.0,Low,5.0,0.0
2030,465925,male,No,30,Yes,Healthcare,1.0,Low,1.0,0.0
2031,465927,female,No,30,Yes,Healthcare,1.0,Low,1.0,0.0
2032,465930,female,No,38,Yes,Artist,9.0,Low,2.0,0.0
2033,465931,male,Yes,43,Yes,Artist,7.0,Low,1.0,0.0
2034,465935,male,No,29,Yes,Entertainment,9.0,Low,1.0,0.0
2035,465937,female,No,30,Yes,Healthcare,9.0,Low,3.0,0.0
2036,465941,male,Yes,27,Yes,Healthcare,0.0,Low,2.0,0.0
2037,465948,female,Yes,48,Yes,Artist,0.0,Average,2.0,1.0
2038,465953,female,No,51,Yes,Artist,1.0,Low,1.0,0.0
2039,465957,female,No,48,Yes,Marketing,0.0,Low,1.0,0.0
2040,465960,female,No,28,Yes,Marketing,9.0,Low,1.0,0.0
2041,465961,female,No,40,Yes,Artist,3.0,Low,1.0,0.0
2042,465963,male,Yes,51,Yes,Artist,1.0,Low,2.0,0.0
2043,465965,female,Yes,36,No,Marketing,8.0,Low,2.0,0.0
2044,465972,female,No,51,Yes,Marketing,9.0,Low,1.0,0.0
2045,465974,male,Yes,45,Yes,Executive,5.0,High,4.0,2.0
2046,465975,male,No,40,Yes,Artist,8.0,Low,1.0,0.0
2047,465976,male,No,40,Yes,Artist,0.0,Low,1.0,0.0
2048,465979,male,Yes,41,Yes,Artist,2.0,Low,2.0,0.0
2049,465982,male,Yes,43,Yes,Entertainment,0.0,Average,4.0,1.0
2050,465983,male,Yes,21,No,Healthcare,1.0,Low,3.0,0.0
2051,465996,male,No,23,No,Healthcare,1.0,Low,4.0,0.0
2052,465997,female,No,31,Yes,Doctor,0.0,Low,3.0,0.0
2053,466001,female,Yes,42,Yes,Entertainment,6.0,Low,2.0,0.0
2054,466007,male,Yes,61,No,Artist,0.0,Low,1.0,0.0
2055,466017,female,Yes,45,Yes,Homemaker,0.0,Low,1.0,0.0
2056,466019,female,Yes,63,Yes,Artist,5.0,Low,1.0,0.0
2057,466020,male,Yes,86,Yes,Lawyer,0.0,Low,1.0,0.0
2058,466022,female,Yes,67,No,Engineer,5.0,High,3.0,2.0
2059,466023,male,Yes,71,No,Executive,3.0,High,3.0,2.0
2060,466024,female,Yes,43,No,Entertainment,14.0,Low,2.0,0.0
2061,466032,male,Yes,28,No,Entertainment,2.0,Low,2.0,0.0
2062,466042,male,Yes,47,No,Entertainment,0.0,Low,2.0,0.0
2063,466043,female,Yes,53,Yes,Artist,0.0,Average,4.0,1.0
2064,466046,female,Yes,36,No,Entertainment,1.0,Average,2.0,1.0
2065,466058,male,Yes,35,No,Entertainment,1.0,Low,0.0,0.0
2066,466069,female,Yes,48,Yes,Artist,1.0,High,4.0,2.0
2067,466071,female,Yes,60,Yes,Artist,3.0,Low,3.0,0.0
2068,466078,female,Yes,45,No,Executive,5.0,Low,1.0,0.0
2069,466079,female,Yes,42,No,Engineer,0.0,Low,2.0,0.0
2070,466082,female,Yes,89,Yes,Lawyer,1.0,Low,1.0,0.0
2071,466083,female,No,23,No,Marketing,4.0,Low,2.0,0.0
2072,466084,male,Yes,46,Yes,Homemaker,11.0,Low,1.0,0.0
2073,466085,male,No,22,No,Homemaker,8.0,Low,4.0,0.0
2074,466088,female,No,30,No,Healthcare,0.0,Low,7.0,0.0
2075,466090,male,Yes,58,Yes,Entertainment,0.0,Low,4.0,0.0
2076,466092,male,Yes,73,Yes,Artist,0.0,Average,4.0,1.0
2077,466099,female,Yes,71,Yes,Lawyer,0.0,Low,1.0,0.0
2078,466103,female,Yes,35,No,Engineer,0.0,Low,5.0,0.0
2079,466109,male,Yes,52,Yes,Entertainment,1.0,Average,4.0,1.0
2080,466111,male,Yes,84,Yes,Lawyer,0.0,Low,2.0,0.0
2081,466114,male,Yes,47,Yes,Entertainment,1.0,Average,5.0,1.0
2082,466115,male,Yes,39,No,Executive,0.0,Low,2.0,0.0
2083,466118,female,Yes,40,No,Engineer,0.0,Low,3.0,0.0
2084,466124,female,No,46,Yes,Artist,1.0,Low,1.0,0.0
2085,466128,male,No,40,Yes,Artist,3.0,Low,2.0,0.0
2086,466130,female,No,27,No,Artist,1.0,Low,6.0,0.0
2087,466132,female,No,23,No,Healthcare,4.0,Low,4.0,0.0
2088,466136,female,No,21,Yes,Artist,1.0,Low,2.0,0.0
2089,466138,male,Yes,70,Yes,Lawyer,2.0,High,2.0,2.0
2090,466140,male,Yes,28,Yes,Entertainment,1.0,Low,2.0,0.0
2091,466141,female,Yes,58,Yes,Homemaker,1.0,Low,4.0,0.0
2092,466142,female,Yes,27,Yes,Entertainment,0.0,Average,2.0,1.0
2093,466143,female,Yes,49,No,Engineer,0.0,Average,5.0,1.0
2094,466146,female,Yes,37,No,Engineer,8.0,Average,3.0,1.0
2095,466148,male,Yes,39,No,Entertainment,1.0,Average,4.0,1.0
2096,466149,female,No,28,Yes,Doctor,2.0,Low,4.0,0.0
2097,466153,male,Yes,73,No,Entertainment,0.0,Average,2.0,1.0
2098,466154,female,Yes,51,Yes,Artist,1.0,Average,5.0,1.0
2099,466156,female,Yes,48,Yes,Doctor,8.0,Average,3.0,1.0
2100,466157,male,Yes,72,Yes,Homemaker,9.0,Low,4.0,0.0
2101,466161,male,Yes,47,No,Artist,1.0,Average,3.0,1.0
2102,466162,female,Yes,67,Yes,Doctor,0.0,Low,1.0,0.0
2103,466166,male,Yes,77,Yes,Lawyer,0.0,High,2.0,2.0
2104,466172,male,Yes,46,Yes,Artist,3.0,Average,3.0,1.0
2105,466178,female,Yes,52,Yes,Artist,1.0,Average,4.0,1.0
2106,466180,male,Yes,67,Yes,Lawyer,1.0,Low,1.0,0.0
2107,466185,male,Yes,62,Yes,Doctor,0.0,Average,4.0,1.0
2108,466200,male,Yes,45,Yes,Doctor,8.0,Average,3.0,1.0
2109,466201,male,Yes,40,Yes,Doctor,1.0,Average,5.0,1.0
2110,466206,female,Yes,60,Yes,Artist,4.0,Average,2.0,1.0
2111,466207,female,Yes,37,Yes,Doctor,8.0,Average,4.0,1.0
2112,466208,male,Yes,69,No,Executive,2.0,High,1.0,2.0
2113,466210,female,Yes,58,Yes,Artist,1.0,High,4.0,2.0
2114,466211,male,Yes,52,Yes,Artist,1.0,Low,1.0,0.0
2115,466213,male,No,20,No,Healthcare,2.0,Low,5.0,0.0
2116,466218,female,No,23,No,Healthcare,6.0,Low,4.0,0.0
2117,466223,male,Yes,66,Yes,Artist,0.0,Low,1.0,0.0
2118,466225,male,No,19,No,Healthcare,1.0,Low,3.0,0.0
2119,466226,female,Yes,53,Yes,Artist,0.0,Average,5.0,1.0
2120,466233,female,Yes,59,Yes,Homemaker,6.0,Low,1.0,0.0
2121,466235,female,Yes,61,Yes,Artist,0.0,Average,4.0,1.0
2122,466236,female,Yes,68,Yes,Engineer,1.0,Low,2.0,0.0
2123,466238,male,No,20,No,Healthcare,1.0,Low,3.0,0.0
2124,466246,male,No,20,No,Healthcare,1.0,Low,4.0,0.0
2125,466247,female,No,49,Yes,Artist,0.0,Low,4.0,0.0
2126,466253,male,No,19,No,Healthcare,1.0,Low,3.0,0.0
2127,466257,female,No,27,No,Healthcare,1.0,Low,4.0,0.0
2128,466264,male,Yes,32,Yes,Homemaker,1.0,Low,2.0,0.0
2129,466268,female,Yes,67,Yes,Artist,0.0,Average,3.0,1.0
2130,466271,male,No,27,No,Entertainment,1.0,Low,3.0,0.0
2131,466274,male,Yes,72,Yes,Executive,0.0,Low,1.0,0.0
2132,466276,female,No,32,Yes,Doctor,1.0,Low,5.0,0.0
2133,466278,female,No,28,No,Homemaker,0.0,Low,2.0,0.0
2134,466282,male,Yes,29,Yes,Healthcare,8.0,Low,3.0,0.0
2135,466285,female,No,19,No,Healthcare,1.0,Low,5.0,0.0
2136,466286,female,Yes,52,Yes,Artist,1.0,Average,5.0,1.0
2137,466287,female,Yes,47,Yes,Doctor,1.0,Average,2.0,1.0
2138,466289,male,No,19,No,Healthcare,3.0,Low,5.0,0.0
2139,466290,female,No,18,No,Healthcare,5.0,Low,4.0,0.0
2140,466292,female,Yes,79,Yes,Lawyer,1.0,High,2.0,2.0
2141,466297,female,No,19,No,Healthcare,1.0,Low,4.0,0.0
2142,466300,female,Yes,48,Yes,Artist,0.0,Low,3.0,0.0
2143,466301,male,Yes,52,Yes,Artist,1.0,Average,3.0,1.0
2144,466306,male,No,23,No,Healthcare,1.0,Low,4.0,0.0
2145,466313,female,Yes,58,Yes,Artist,1.0,Low,1.0,0.0
2146,466315,female,Yes,69,Yes,Engineer,1.0,Low,1.0,0.0
2147,466317,male,Yes,37,Yes,Entertainment,4.0,Low,1.0,0.0
2148,466318,female,No,30,No,Healthcare,0.0,Low,3.0,0.0
2149,466319,female,No,25,No,Healthcare,0.0,Low,4.0,0.0
2150,466320,female,No,39,Yes,Engineer,8.0,Low,2.0,0.0
2151,466321,male,Yes,43,Yes,Entertainment,3.0,Low,2.0,0.0
2152,466324,female,No,32,No,Engineer,0.0,Low,1.0,0.0
2153,466326,male,No,23,No,Healthcare,0.0,Low,5.0,0.0
2154,466335,female,No,30,No,Healthcare,1.0,Low,3.0,0.0
2155,466337,female,Yes,41,No,Engineer,1.0,Low,2.0,0.0
2156,466341,male,Yes,49,Yes,Artist,1.0,Average,2.0,1.0
2157,466347,male,Yes,66,No,Executive,6.0,Low,3.0,0.0
2158,466352,female,Yes,67,Yes,Doctor,1.0,Low,2.0,0.0
2159,466355,male,No,30,Yes,Healthcare,0.0,Low,2.0,0.0
2160,466367,female,No,39,Yes,Doctor,6.0,Low,1.0,0.0
2161,466370,female,No,52,Yes,Artist,0.0,Low,4.0,0.0
2162,466372,female,Yes,57,Yes,Artist,0.0,Average,5.0,1.0
2163,466373,male,Yes,63,Yes,Executive,1.0,High,1.0,2.0
2164,466376,female,Yes,52,No,Homemaker,4.0,High,3.0,2.0
2165,466377,male,Yes,61,Yes,Artist,8.0,Average,2.0,1.0
2166,466380,male,Yes,35,Yes,Entertainment,7.0,Low,2.0,0.0
2167,466381,male,Yes,52,Yes,Artist,4.0,Average,2.0,1.0
2168,466382,female,Yes,45,Yes,Engineer,2.0,High,2.0,2.0
2169,466387,male,Yes,37,Yes,Entertainment,8.0,Average,2.0,1.0
2170,466389,female,Yes,45,Yes,Engineer,1.0,Average,2.0,1.0
2171,466391,female,Yes,55,Yes,Engineer,0.0,Average,0.0,1.0
2172,466392,female,Yes,49,Yes,Engineer,4.0,Average,2.0,1.0
2173,466393,female,Yes,42,No,Entertainment,1.0,Low,6.0,0.0
2174,466395,female,Yes,39,Yes,Doctor,3.0,High,2.0,2.0
2175,466397,male,No,18,No,Healthcare,0.0,Low,3.0,0.0
2176,466400,male,Yes,43,No,Artist,1.0,Average,3.0,1.0
2177,466401,male,Yes,50,No,Executive,1.0,Average,4.0,1.0
2178,466402,male,Yes,37,Yes,Artist,1.0,Average,4.0,1.0
2179,466404,female,No,37,Yes,Engineer,1.0,Low,1.0,0.0
2180,466406,male,Yes,63,Yes,Entertainment,0.0,Low,3.0,0.0
2181,466408,male,Yes,83,Yes,Lawyer,1.0,Low,2.0,0.0
2182,466411,male,Yes,55,Yes,Artist,1.0,Average,3.0,1.0
2183,466414,male,Yes,71,Yes,Artist,1.0,Low,3.0,0.0
2184,466418,male,Yes,87,Yes,Lawyer,1.0,Low,1.0,0.0
2185,466419,female,Yes,49,Yes,Entertainment,2.0,Average,5.0,1.0
2186,466422,male,Yes,27,Yes,Doctor,0.0,Low,4.0,0.0
2187,466427,female,Yes,25,No,Marketing,1.0,Low,4.0,0.0
2188,466429,male,Yes,42,No,Healthcare,0.0,Low,2.0,0.0
2189,466443,female,Yes,66,Yes,Artist,4.0,Low,2.0,0.0
2190,466450,female,No,32,Yes,Healthcare,1.0,Low,1.0,0.0
2191,466455,female,Yes,32,Yes,Doctor,4.0,Low,2.0,0.0
2192,466456,female,Yes,37,Yes,Doctor,8.0,Low,1.0,0.0
2193,466457,female,Yes,62,Yes,Lawyer,9.0,Low,5.0,0.0
2194,466463,female,No,33,Yes,Healthcare,3.0,Low,4.0,0.0
2195,466464,female,Yes,45,Yes,Homemaker,2.0,Average,2.0,1.0
2196,466466,female,Yes,18,No,Healthcare,5.0,Low,5.0,0.0
2197,466467,female,Yes,37,Yes,Artist,0.0,Average,3.0,1.0
2198,466468,male,No,30,Yes,Doctor,4.0,Low,4.0,0.0
2199,466474,male,No,31,Yes,Entertainment,5.0,Low,3.0,0.0
2200,466478,female,Yes,48,Yes,Artist,0.0,Average,4.0,1.0
2201,466483,male,No,31,Yes,Healthcare,8.0,Low,1.0,0.0
2202,466486,female,Yes,36,Yes,Doctor,8.0,Low,2.0,0.0
2203,466488,male,Yes,61,Yes,Entertainment,0.0,Average,6.0,1.0
2204,466490,female,Yes,83,Yes,Lawyer,0.0,High,2.0,2.0
2205,466493,male,Yes,77,Yes,Lawyer,1.0,High,2.0,2.0
2206,466500,female,Yes,46,Yes,Artist,3.0,High,3.0,2.0
2207,466501,male,Yes,48,Yes,Engineer,0.0,Average,3.0,1.0
2208,466502,male,No,19,No,Healthcare,0.0,Low,5.0,0.0
2209,466516,male,No,21,No,Healthcare,1.0,Low,3.0,0.0
2210,466517,female,No,40,No,Engineer,1.0,Low,1.0,0.0
2211,466526,male,No,27,No,Healthcare,0.0,Low,5.0,0.0
2212,466527,female,Yes,49,No,Marketing,0.0,Low,1.0,0.0
2213,466530,male,No,19,No,Healthcare,1.0,Low,4.0,0.0
2214,466533,female,No,53,Yes,Entertainment,1.0,Low,1.0,0.0
2215,466535,male,No,29,Yes,Artist,8.0,Low,1.0,0.0
2216,466536,male,No,23,No,Healthcare,3.0,Low,4.0,0.0
2217,466538,male,Yes,84,Yes,Lawyer,1.0,High,2.0,2.0
2218,466541,male,No,38,Yes,Entertainment,0.0,Low,4.0,0.0
2219,466543,male,No,26,Yes,Doctor,11.0,Low,2.0,0.0
2220,466545,female,No,19,No,Healthcare,1.0,Low,4.0,0.0
2221,466550,female,No,22,No,Healthcare,1.0,Low,4.0,0.0
2222,466552,male,Yes,20,No,Entertainment,0.0,Low,2.0,0.0
2223,466553,male,Yes,36,Yes,Healthcare,0.0,Low,3.0,0.0
2224,466556,male,No,18,No,Healthcare,1.0,Low,3.0,0.0
2225,466562,female,No,20,No,Healthcare,7.0,Low,4.0,0.0
2226,466564,female,No,18,No,Marketing,1.0,Low,4.0,0.0
2227,466565,male,Yes,32,No,Artist,7.0,Average,2.0,1.0
2228,466576,female,No,18,No,Healthcare,0.0,Low,4.0,0.0
2229,466586,male,No,18,No,Healthcare,0.0,Low,2.0,0.0
2230,466588,female,No,21,No,Healthcare,8.0,Low,4.0,0.0
2231,466596,female,Yes,75,Yes,Artist,1.0,High,2.0,2.0
2232,466603,male,Yes,37,Yes,Engineer,0.0,Average,2.0,1.0
2233,466606,female,Yes,35,Yes,Engineer,1.0,Low,3.0,0.0
2234,466613,male,No,20,No,Healthcare,9.0,Low,3.0,0.0
2235,466623,male,Yes,58,No,Entertainment,2.0,Average,4.0,1.0
2236,466628,male,No,33,No,Healthcare,8.0,Low,4.0,0.0
2237,466631,male,Yes,58,Yes,Artist,0.0,Low,3.0,0.0
2238,466634,male,No,20,No,Healthcare,1.0,Low,5.0,0.0
2239,466635,male,Yes,50,Yes,Artist,4.0,Average,2.0,1.0
2240,466644,female,No,51,Yes,Homemaker,0.0,Low,3.0,0.0
2241,466650,female,No,27,No,Healthcare,8.0,Low,3.0,0.0
2242,466652,female,Yes,58,Yes,Doctor,1.0,Average,2.0,1.0
2243,466655,male,Yes,62,No,Executive,1.0,Low,2.0,0.0
2244,466656,male,Yes,79,Yes,Marketing,0.0,High,2.0,2.0
2245,466658,female,No,19,No,Healthcare,1.0,Low,4.0,0.0
2246,466662,female,No,33,No,Engineer,0.0,Low,0.0,0.0
2247,466665,male,Yes,36,Yes,Artist,1.0,Average,2.0,1.0
2248,466666,female,Yes,29,Yes,Healthcare,1.0,Low,2.0,0.0
2249,466671,female,Yes,28,No,Healthcare,3.0,Low,3.0,0.0
2250,466686,female,No,22,No,Healthcare,0.0,Low,4.0,0.0
2251,466687,male,No,21,No,Healthcare,1.0,Low,3.0,0.0
2252,466688,male,No,22,No,Healthcare,0.0,Low,3.0,0.0
2253,466689,male,No,28,Yes,Artist,9.0,Low,3.0,0.0
2254,466696,female,Yes,48,Yes,Artist,3.0,Average,4.0,1.0
2255,466704,male,Yes,48,Yes,Doctor,3.0,Average,2.0,1.0
2256,466705,male,Yes,66,Yes,Lawyer,0.0,Low,3.0,0.0
2257,466707,female,Yes,47,Yes,Homemaker,1.0,Low,4.0,0.0
2258,466713,female,Yes,68,Yes,Artist,1.0,High,4.0,2.0
2259,466718,male,Yes,73,Yes,Executive,0.0,High,2.0,2.0
2260,466720,female,Yes,59,Yes,Lawyer,0.0,Low,1.0,0.0
2261,466721,male,Yes,38,Yes,Doctor,7.0,Average,2.0,1.0
2262,466725,female,Yes,76,Yes,Lawyer,1.0,High,2.0,2.0
2263,466731,female,Yes,40,Yes,Engineer,3.0,Low,2.0,0.0
2264,466732,female,Yes,49,Yes,Engineer,0.0,High,2.0,2.0
2265,466733,female,No,33,No,Homemaker,0.0,Low,1.0,0.0
2266,466735,male,No,18,No,Healthcare,1.0,Low,2.0,0.0
2267,466746,female,Yes,69,Yes,Lawyer,0.0,High,2.0,2.0
2268,466749,male,No,22,Yes,Healthcare,1.0,Low,5.0,0.0
2269,466750,female,No,18,Yes,Healthcare,0.0,Low,3.0,0.0
2270,466751,female,No,20,Yes,Healthcare,1.0,Low,4.0,0.0
2271,466752,male,Yes,36,Yes,Healthcare,1.0,Low,1.0,0.0
2272,466753,female,Yes,67,Yes,Artist,0.0,Average,2.0,1.0
2273,466754,female,Yes,37,Yes,Artist,1.0,Average,3.0,1.0
2274,466759,female,No,26,No,Healthcare,2.0,Low,3.0,0.0
2275,466760,male,Yes,51,Yes,Doctor,1.0,Average,4.0,1.0
2276,466765,female,Yes,67,Yes,Lawyer,1.0,Low,2.0,0.0
2277,466769,female,No,29,Yes,Entertainment,1.0,Low,4.0,0.0
2278,466775,female,Yes,76,Yes,Lawyer,0.0,Low,2.0,0.0
2279,466776,male,Yes,86,Yes,Lawyer,0.0,Low,1.0,0.0
2280,466777,female,Yes,51,Yes,Homemaker,9.0,Average,2.0,1.0
2281,466778,male,Yes,35,Yes,Entertainment,1.0,Low,2.0,0.0
2282,466788,male,No,30,Yes,Doctor,3.0,Low,2.0,0.0
2283,466790,male,Yes,47,Yes,Doctor,0.0,Average,2.0,1.0
2284,466791,male,Yes,81,Yes,Lawyer,0.0,Low,1.0,0.0
2285,466792,female,Yes,85,Yes,Lawyer,0.0,Low,1.0,0.0
2286,466795,male,Yes,60,Yes,Entertainment,1.0,Average,5.0,1.0
2287,466799,female,No,21,No,Healthcare,2.0,Low,3.0,0.0
2288,466802,female,No,40,Yes,Engineer,0.0,Low,1.0,0.0
2289,466804,female,No,35,Yes,Homemaker,4.0,Low,1.0,0.0
2290,466807,female,No,35,Yes,Healthcare,0.0,Low,1.0,0.0
2291,466808,female,No,41,No,Engineer,1.0,Low,1.0,0.0
2292,466810,male,No,18,No,Healthcare,0.0,Low,3.0,0.0
2293,466811,male,No,22,No,Healthcare,0.0,Low,2.0,0.0
2294,466813,male,Yes,61,Yes,Artist,0.0,Low,1.0,0.0
2295,466814,male,No,23,No,Healthcare,0.0,Low,3.0,0.0
2296,466815,male,No,31,No,Healthcare,1.0,Low,5.0,0.0
2297,466816,male,Yes,82,Yes,Lawyer,0.0,High,2.0,2.0
2298,466818,male,Yes,84,No,Executive,1.0,High,2.0,2.0
2299,466826,male,Yes,41,Yes,Entertainment,1.0,Low,2.0,0.0
2300,466832,female,Yes,66,Yes,Artist,0.0,Average,2.0,1.0
2301,466833,male,Yes,57,Yes,Artist,5.0,Low,2.0,0.0
2302,466846,male,No,20,No,Healthcare,3.0,Low,4.0,0.0
2303,466863,female,No,32,No,Homemaker,14.0,Low,1.0,0.0
2304,466867,female,No,29,No,Homemaker,11.0,Low,1.0,0.0
2305,466871,male,Yes,36,Yes,Executive,6.0,High,4.0,2.0
2306,466874,male,Yes,38,Yes,Entertainment,1.0,Average,3.0,1.0
2307,466884,female,Yes,43,Yes,Doctor,1.0,Low,1.0,0.0
2308,466886,female,No,42,No,Marketing,1.0,Low,1.0,0.0
2309,466891,female,Yes,48,No,Homemaker,8.0,Low,1.0,0.0
2310,466905,male,Yes,62,Yes,Artist,0.0,Low,1.0,0.0
2311,466906,male,No,63,Yes,Artist,0.0,Low,2.0,0.0
2312,466908,male,Yes,60,Yes,Entertainment,1.0,Low,2.0,0.0
2313,466909,male,Yes,63,Yes,Artist,1.0,Low,2.0,0.0
2314,466910,male,Yes,62,Yes,Entertainment,9.0,Low,1.0,0.0
2315,466917,male,Yes,40,No,Executive,4.0,Low,3.0,0.0
2316,466918,male,Yes,63,Yes,Artist,0.0,Average,1.0,1.0
2317,466920,male,No,19,No,Healthcare,6.0,Low,4.0,0.0
2318,466923,female,No,21,No,Homemaker,8.0,Low,1.0,0.0
2319,466926,male,No,21,No,Healthcare,1.0,Low,1.0,0.0
2320,466927,male,No,22,No,Engineer,6.0,Low,5.0,0.0
2321,466936,male,Yes,60,Yes,Lawyer,1.0,High,3.0,2.0
